order_id,customer_id,product_id,session_id,order_date,quantity,unit_selling_price,total_amount,order_status
ORD_002712,CUST_00681,PROD_0042,SESS_000972,2023-05-25,1,749.99,750,Processing
ORD_002762,CUST_00931,PROD_0039,NULL,2023-03-25,5,229,1145,Completed
ORD_001857,CUST_00557,PROD_0037,SESS_001136,2023-09-26,1,499.99,500,Completed
ORD_001920,CUST_00759,PROD_0029,SESS_000750,2023-08-15,1,3996.95,3997,Completed
ORD_002313,CUST_00297,PROD_0017,NULL,2023-08-04,4,398,1592,Refunded
ORD_000397,CUST_00179,PROD_0019,SESS_002275,2023-06-24,5,249,1245,Cancelled
ORD_000115,CUST_00961,PROD_0015,NULL,2023-02-27,4,2699.99,10800,Refunded
ORD_000761,CUST_00911,PROD_0042,SESS_002431,2023-11-05,1,749.99,750,Completed
ORD_003285,CUST_00502,PROD_0026,SESS_003875,2023-11-02,2,599,1198,Cancelled
ORD_003206,CUST_999997,PROD_0008,SESS_002703,2023-08-03,2,699,1398,Completed
ORD_000540,CUST_00792,PROD_0039,SESS_002012,2023-02-08,1,229,229,Cancelled
ORD_001225,CUST_00960,PROD_0020,SESS_003596,2023-05-06,4,349.95,1400,Completed
ORD_001496,CUST_00373,PROD_0028,SESS_004331,2023-09-10,1,2499,2499,Cancelled
ORD_000449,CUST_00460,PROD_0040,SESS_004462,2023-07-08,3,199.99,600,Refunded
ORD_001999,CUST_00044,PROD_0015,SESS_001647,2023-12-18,1,2699.99,2700,Completed
ORD_001688,CUST_00188,PROD_0008,NULL,2023-12-04,5,699,3495,Completed
ORD_002023,CUST_00972,PROD_0012,SESS_002512,2023-08-22,5,1399.5,6998,Cancelled
ORD_000823,CUST_00829,PROD_0006,NULL,2023-02-23,4,799.99,3200,Refunded
ORD_003143,CUST_00698,PROD_0024,NULL,2023-04-03,1,2499.99,2500,Completed
ORD_002860,CUST_00462,PROD_0002,SESS_001855,2023-04-27,4,799,3196,Processing
ORD_002602,CUST_00708,PROD_0020,NULL,2023-03-01,5,349.95,1750,Cancelled
ORD_000749,CUST_00166,PROD_0002,SESS_003062,2023-06-04,1,799,799,Cancelled
ORD_000628,CUST_00073,PROD_0004,SESS_000391,2023-04-17,1,1799.99,1800,Completed
ORD_001415,CUST_00520,PROD_0041,SESS_004179,2023-05-03,1,799,799,Cancelled
ORD_002768,CUST_00202,PROD_0031,NULL,2023-02-14,2,399.99,800,Processing
ORD_001979,CUST_00402,PROD_0030,NULL,2023-06-21,4,759,3036,Cancelled
ORD_002977,CUST_00961,PROD_0038,SESS_004095,2023-03-13,2,499.99,1000,Cancelled
ORD_001127,CUST_00841,PROD_0030,NULL,2023-10-18,5,759,3795,Cancelled
ORD_001539,CUST_00744,PROD_0023,SESS_000930,2023-11-14,2,1699.99,3400,Cancelled
ORD_000805,CUST_00268,PROD_0020,SESS_002758,2023-07-01,5,349.95,1750,Processing
ORD_000662,CUST_00528,PROD_0013,SESS_001858,2023-12-01,2,1599.99,3200,Cancelled
ORD_001621,CUST_999998,PROD_0001,SESS_002472,2023-06-10,4,1199,4796,Refunded
ORD_002138,CUST_00144,PROD_0019,SESS_002969,2023-10-18,4,249,996,Completed
ORD_003479,CUST_00117,PROD_0040,NULL,2023-04-11,3,199.99,600,Cancelled
ORD_003311,CUST_00288,PROD_0027,SESS_000445,2023-03-29,4,2498,9992,Cancelled
ORD_002441,CUST_00866,PROD_0031,SESS_002493,2023-06-04,1,399.99,400,Completed
ORD_002001,CUST_00636,PROD_0023,SESS_002618,2023-02-06,1,1699.99,1700,Cancelled
ORD_001502,CUST_00450,PROD_0011,SESS_003413,2023-12-02,3,1499,4497,Refunded
ORD_001340,CUST_00029,PROD_0010,SESS_002343,2023-08-07,1,1299,1299,Processing
ORD_000006,CUST_00605,PROD_0017,NULL,2023-12-10,3,398,1194,Completed
ORD_002679,CUST_00383,PROD_0020,SESS_004171,2023-02-06,4,349.95,1400,Processing
ORD_001149,CUST_00873,PROD_0041,SESS_004028,2023-10-18,5,799,3995,Cancelled
ORD_000665,CUST_00172,PROD_0012,SESS_000738,2023-08-27,5,1399.5,6998,Cancelled
ORD_003227,CUST_00992,PROD_0004,SESS_003110,2023-05-15,2,1799.99,3600,Cancelled
ORD_000842,CUST_00697,PROD_0024,NULL,2023-06-14,5,2499.99,12500,Cancelled
ORD_003036,CUST_00766,PROD_0036,SESS_002224,2023-01-04,5,199.99,1000,Completed
ORD_001356,CUST_00116,PROD_0031,SESS_004028,2023-03-18,5,399.99,2000,Processing
ORD_001226,CUST_00853,PROD_0002,SESS_003389,2023-02-12,2,799,1598,Completed
ORD_000537,CUST_00133,PROD_0023,NULL,2023-07-17,2,1699.99,3400,Cancelled
ORD_000834,CUST_00848,PROD_0012,SESS_001887,2023-07-10,2,1399.5,2799,Cancelled
ORD_003422,CUST_00984,PROD_0010,NULL,2023-07-10,4,1299,5196,Completed
ORD_003205,CUST_00381,PROD_0042,NULL,2023-09-18,5,749.99,3750,Cancelled
ORD_000873,CUST_00616,PROD_0024,SESS_000360,2023-07-18,5,2499.99,12500,Refunded
ORD_002283,CUST_00998,PROD_0019,SESS_003493,2023-11-24,2,249,498,Cancelled
ORD_001919,CUST_00720,PROD_0038,SESS_004714,2023-07-31,5,499.99,2500,Cancelled
ORD_003371,CUST_00289,PROD_0015,SESS_000445,2023-02-25,1,2699.99,2700,Refunded
ORD_000727,CUST_00525,PROD_0019,NULL,2023-06-23,5,249,1245,Completed
ORD_002422,CUST_00185,PROD_0039,SESS_004980,2023-01-16,1,229,229,Cancelled
ORD_001349,CUST_00923,PROD_0027,SESS_003416,2023-02-02,2,2498,4996,Completed
ORD_002472,CUST_00903,PROD_0014,SESS_004497,2023-01-10,1,1249,1249,Refunded
ORD_001748,CUST_00249,PROD_0006,SESS_003968,2023-08-29,3,799.99,2400,Refunded
ORD_003004,CUST_00583,PROD_0001,SESS_003670,2023-11-24,5,1199,5995,Completed
ORD_001097,CUST_00830,PROD_0020,NULL,NULL,2,349.95,700,Cancelled
ORD_003307,CUST_00516,PROD_0037,SESS_000308,2023-09-18,2,499.99,1000,Completed
ORD_001615,CUST_00051,PROD_0010,SESS_001864,2023-01-14,4,1299,5196,Cancelled
ORD_000159,CUST_00552,PROD_0002,SESS_001673,2023-03-10,4,799,3196,Refunded
ORD_003177,CUST_00712,PROD_0013,SESS_003609,2023-10-05,5,1599.99,8000,Refunded
ORD_000432,CUST_00427,PROD_0013,SESS_004698,2023-12-07,5,1599.99,8000,Completed
ORD_000412,CUST_00125,PROD_0040,SESS_002854,2023-01-28,4,199.99,800,Processing
ORD_000614,CUST_00155,PROD_0004,SESS_000237,2023-05-19,5,1799.99,9000,Completed
ORD_001891,CUST_00164,PROD_0043,SESS_004143,2023-11-10,3,2199,6597,Refunded
ORD_001489,CUST_00535,PROD_0010,NULL,2023-05-16,3,1299,3897,Cancelled
ORD_001409,CUST_999995,PROD_0025,SESS_001221,2023-08-12,1,3299,3299,Processing
ORD_002668,CUST_00201,PROD_0020,SESS_000032,2023-07-22,5,349.95,1750,Completed
ORD_000886,CUST_00829,PROD_0027,SESS_003136,2023-05-04,1,2498,2498,Completed
ORD_001784,CUST_00676,PROD_0023,SESS_003151,2023-03-13,1,1699.99,1700,Cancelled
ORD_001291,CUST_00066,PROD_0029,NULL,2023-10-05,3,3996.95,11991,Processing
ORD_000605,CUST_00547,PROD_0008,SESS_002385,2023-12-12,3,699,2097,Refunded
ORD_000031,CUST_999991,PROD_0019,SESS_000867,2023-03-09,4,249,996,Cancelled
ORD_002380,CUST_00042,PROD_0008,NULL,2023-02-18,5,699,3495,Completed
ORD_000264,CUST_999992,PROD_0025,SESS_001330,2023-04-02,2,3299,6598,Cancelled
ORD_002831,CUST_00641,PROD_0037,SESS_002685,2023-02-11,2,499.99,1000,Completed
ORD_000248,CUST_00859,PROD_0027,SESS_000234,2023-04-01,2,2498,4996,Processing
ORD_000853,CUST_00433,PROD_0001,SESS_000443,2023-07-17,4,1199,4796,Completed
ORD_003148,CUST_00288,PROD_0029,SESS_001434,2023-09-12,5,3996.95,19985,Cancelled
ORD_000371,CUST_00452,PROD_0029,SESS_003582,2023-06-26,4,3996.95,15988,Refunded
ORD_000200,CUST_00391,PROD_0017,SESS_000822,2023-02-01,5,398,1990,Refunded
ORD_000533,CUST_00138,PROD_0038,SESS_001462,2023-02-23,2,499.99,1000,Cancelled
ORD_001692,CUST_00733,PROD_0019,SESS_001092,2023-12-05,3,249,747,Refunded
ORD_001378,CUST_00854,PROD_0010,NULL,2023-02-08,2,1299,2598,Refunded
ORD_001223,CUST_00855,PROD_0038,NULL,2023-05-16,5,499.99,2500,Completed
ORD_000629,CUST_00691,PROD_0009,SESS_002116,2023-11-29,3,3499,10497,Cancelled
ORD_000776,CUST_00740,PROD_0035,SESS_004853,2023-11-22,3,399.99,1200,Refunded
ORD_000456,CUST_00183,PROD_0029,SESS_001344,2023-10-14,2,3996.95,7994,Completed
ORD_001241,CUST_00152,PROD_0011,SESS_002967,2023-06-17,5,1499,7495,Completed
ORD_001198,CUST_00622,PROD_0001,SESS_000173,2023-03-24,5,1199,5995,Completed
ORD_000358,CUST_00943,PROD_0022,SESS_003591,2023-05-23,2,349.99,700,Processing
ORD_001846,CUST_00976,PROD_0034,NULL,2023-08-11,1,899.99,900,Cancelled
ORD_002607,CUST_00794,PROD_0028,SESS_001225,2023-05-30,5,2499,12495,Completed
ORD_002363,CUST_00367,PROD_0039,SESS_000506,2023-03-11,1,229,229,Refunded
ORD_000149,CUST_00722,PROD_0038,SESS_004610,2023-08-08,4,499.99,2000,Cancelled
ORD_003002,CUST_00116,PROD_0033,NULL,2023-09-23,5,799,3995,Cancelled
ORD_000208,CUST_00598,PROD_0025,SESS_002861,2023-12-04,3,3299,9897,Completed
ORD_000888,CUST_00116,PROD_0014,SESS_000466,2023-11-18,2,1249,2498,Processing
ORD_003487,CUST_00623,PROD_0036,SESS_000980,2023-06-23,2,199.99,400,Completed
ORD_000047,CUST_00915,PROD_0017,NULL,2023-06-08,4,398,1592,Completed
ORD_000948,CUST_00984,PROD_0008,NULL,2023-02-19,5,699,3495,Cancelled
ORD_002820,CUST_00071,PROD_0004,SESS_001529,2023-08-28,5,1799.99,9000,Cancelled
ORD_003386,CUST_00561,PROD_0034,SESS_001148,2023-05-29,5,899.99,4500,Cancelled
ORD_001317,CUST_00605,PROD_0028,SESS_002749,2023-05-30,5,2499,12495,Cancelled
ORD_001719,CUST_999996,PROD_0017,NULL,2023-04-24,5,398,1990,Cancelled
ORD_003187,CUST_00032,PROD_0021,SESS_000807,2023-12-18,5,229.99,1150,Completed
ORD_000236,CUST_00322,PROD_0027,SESS_000124,2023-09-28,1,2498,2498,Processing
ORD_001254,CUST_00734,PROD_0039,SESS_000588,2023-03-14,5,229,1145,Cancelled
ORD_002476,CUST_00866,PROD_0027,SESS_000132,2023-05-18,3,2498,7494,Cancelled
ORD_000218,CUST_00338,PROD_0017,SESS_003902,2023-10-21,1,398,398,Cancelled
ORD_001006,CUST_00299,PROD_0040,SESS_004486,2023-09-10,1,199.99,200,Completed
ORD_002398,CUST_00958,PROD_0005,SESS_002085,2023-11-09,2,999,1998,Refunded
ORD_002672,CUST_00220,PROD_0006,SESS_004132,2023-09-16,4,799.99,3200,Processing
ORD_001818,CUST_00251,PROD_0038,SESS_002731,2023-05-15,2,499.99,1000,Refunded
ORD_002730,CUST_00649,PROD_0026,SESS_000724,2023-04-21,2,599,1198,Completed
ORD_001733,CUST_00028,PROD_0030,SESS_004257,2023-04-20,4,759,3036,Refunded
ORD_003069,CUST_00301,PROD_0012,SESS_004399,2023-10-16,1,1399.5,1400,Refunded
ORD_000676,CUST_00587,PROD_0030,SESS_003998,2023-01-30,3,759,2277,Cancelled
ORD_001593,CUST_00940,PROD_0019,SESS_001248,2023-09-21,1,249,249,Completed
ORD_002184,CUST_999996,PROD_0033,SESS_002586,2023-01-07,3,799,2397,Refunded
ORD_000010,CUST_00082,PROD_0018,SESS_001720,2023-08-05,5,429,2145,Completed
ORD_002393,CUST_00532,PROD_0042,NULL,2023-12-10,1,749.99,750,Completed
ORD_000230,CUST_00636,PROD_0003,SESS_001382,2023-12-06,2,1299.99,2600,Completed
ORD_002009,CUST_00686,PROD_0027,SESS_001842,2023-03-04,2,2498,4996,Cancelled
ORD_002660,CUST_00924,PROD_0031,SESS_004598,2023-11-22,5,399.99,2000,Cancelled
ORD_000581,CUST_00417,PROD_0015,SESS_001672,NULL,1,2699.99,2700,Cancelled
ORD_001427,CUST_00713,PROD_0036,SESS_003101,2023-09-27,1,199.99,200,Completed
ORD_002129,CUST_00629,PROD_0006,NULL,2023-05-20,2,799.99,1600,Cancelled
ORD_002386,CUST_00911,PROD_0001,SESS_003199,2023-11-19,3,1199,3597,Processing
ORD_000126,CUST_00751,PROD_0033,SESS_002701,2023-10-17,4,799,3196,Completed
ORD_000210,CUST_00848,PROD_0028,SESS_004735,2023-11-04,1,2499,2499,Processing
ORD_002865,CUST_00719,PROD_0011,SESS_003046,2023-10-26,5,1499,7495,Cancelled
ORD_001648,CUST_00591,PROD_0017,SESS_000271,2023-02-15,4,398,1592,Processing
ORD_003192,CUST_00924,PROD_0026,SESS_001008,2023-09-19,1,599,599,Cancelled
ORD_000281,CUST_00989,PROD_0037,NULL,2023-03-13,5,499.99,2500,Completed
ORD_002968,CUST_00929,PROD_0030,SESS_004474,2023-03-04,1,759,759,Completed
ORD_001926,CUST_999998,PROD_0037,SESS_001528,2023-06-16,5,499.99,2500,Refunded
ORD_002525,CUST_00387,PROD_0017,NULL,2023-12-29,2,398,796,Completed
ORD_003121,CUST_00116,PROD_0004,NULL,2023-03-06,1,1799.99,1800,Cancelled
ORD_002104,CUST_999998,PROD_0012,SESS_000946,2023-02-26,4,1399.5,5598,Cancelled
ORD_002189,CUST_00884,PROD_0024,NULL,2023-01-25,1,2499.99,2500,Cancelled
ORD_000338,CUST_00414,PROD_0022,SESS_000610,2023-07-28,3,349.99,1050,Cancelled
ORD_001135,CUST_00340,PROD_0043,NULL,2023-09-21,1,2199,2199,Refunded
ORD_002941,CUST_00363,PROD_0013,SESS_003255,NULL,3,1599.99,4800,Completed
ORD_000603,CUST_00253,PROD_0035,SESS_003562,2023-12-07,5,399.99,2000,Completed
ORD_001447,CUST_00046,PROD_0026,SESS_001477,2023-03-11,4,599,2396,Cancelled
ORD_003432,CUST_00100,PROD_0034,SESS_000687,2023-06-09,5,899.99,4500,Completed
ORD_001126,CUST_00339,PROD_0023,SESS_001492,2023-12-26,1,1699.99,1700,Completed
ORD_002268,CUST_00968,PROD_0006,SESS_003820,2023-06-18,4,799.99,3200,Refunded
ORD_000021,CUST_00750,PROD_0019,SESS_004332,2023-09-12,5,249,1245,Cancelled
ORD_002304,CUST_00120,PROD_0002,SESS_001026,2023-02-28,5,799,3995,Completed
ORD_001227,CUST_00034,PROD_0024,SESS_003750,2023-08-20,3,2499.99,7500,Completed
ORD_000097,CUST_00596,PROD_0029,SESS_003804,2023-04-21,2,3996.95,7994,Refunded
ORD_002552,CUST_00230,PROD_0017,SESS_001815,2023-02-15,3,398,1194,Cancelled
ORD_002944,CUST_00359,PROD_0001,NULL,2023-03-19,1,1199,1199,Completed
ORD_001713,CUST_00460,PROD_0013,SESS_000073,2023-04-12,1,1599.99,1600,Completed
ORD_001027,CUST_00866,PROD_0011,SESS_003315,2023-05-17,3,1499,4497,Completed
ORD_002636,CUST_00946,PROD_0030,SESS_003304,2023-01-02,5,759,3795,Completed
ORD_002724,CUST_00731,PROD_0013,SESS_002019,2023-05-22,2,1599.99,3200,Processing
ORD_001063,CUST_00808,PROD_0023,SESS_004232,2023-04-15,4,1699.99,6800,Processing
ORD_002771,CUST_00056,PROD_0005,SESS_001614,2023-01-05,2,999,1998,Processing
ORD_001018,CUST_00097,PROD_0037,SESS_003711,2023-01-06,4,499.99,2000,Completed
ORD_002139,CUST_00044,PROD_0017,SESS_000700,2023-12-27,2,398,796,Processing
ORD_001898,CUST_00778,PROD_0015,SESS_004544,2023-08-18,2,2699.99,5400,Completed
ORD_000349,CUST_00353,PROD_0007,SESS_004647,2023-12-05,3,2498,7494,Cancelled
ORD_002857,CUST_00141,PROD_0003,SESS_002848,2023-04-09,3,1299.99,3900,Cancelled
ORD_000351,CUST_00473,PROD_0014,NULL,2023-07-20,1,1249,1249,Completed
ORD_002443,CUST_00020,PROD_0006,SESS_002528,2023-10-16,2,799.99,1600,Processing
ORD_002557,CUST_00502,PROD_0015,NULL,2023-02-14,5,2699.99,13500,Cancelled
ORD_001708,CUST_00061,PROD_0003,NULL,2023-11-19,5,1299.99,6500,Cancelled
ORD_000988,CUST_00981,PROD_0014,SESS_002643,2023-02-07,4,1249,4996,Completed
ORD_003493,CUST_00641,PROD_0025,SESS_002869,NULL,2,3299,6598,Cancelled
ORD_001746,CUST_00061,PROD_0014,SESS_000249,2023-01-30,4,1249,4996,Completed
ORD_002510,CUST_00936,PROD_0012,SESS_000141,2023-02-24,1,1399.5,1400,Processing
ORD_001211,CUST_00295,PROD_0035,SESS_003236,2023-02-03,3,399.99,1200,Cancelled
ORD_000565,CUST_00528,PROD_0034,NULL,2023-05-14,4,899.99,3600,Cancelled
ORD_000128,CUST_999991,PROD_0026,SESS_002047,2023-03-28,1,599,599,Processing
ORD_003339,CUST_00475,PROD_0020,NULL,2023-05-03,3,349.95,1050,Cancelled
ORD_001430,CUST_00304,PROD_0028,SESS_002718,2023-08-20,3,2499,7497,Cancelled
ORD_001338,CUST_00989,PROD_0034,SESS_003831,2023-04-30,5,899.99,4500,Completed
ORD_002240,CUST_00514,PROD_0003,SESS_000241,2023-11-25,3,1299.99,3900,Processing
ORD_000660,CUST_00828,PROD_0002,NULL,2023-06-16,1,799,799,Cancelled
ORD_001325,CUST_00430,PROD_0037,SESS_000231,2023-04-23,1,499.99,500,Cancelled
ORD_000743,CUST_00234,PROD_0026,NULL,2023-02-06,4,599,2396,Completed
ORD_000181,CUST_999999,PROD_0006,NULL,2023-06-27,3,799.99,2400,Processing
ORD_001116,CUST_00824,PROD_0011,SESS_000122,2023-04-09,5,1499,7495,Refunded
ORD_003277,CUST_00212,PROD_0029,SESS_000075,2023-11-06,4,3996.95,15988,Refunded
ORD_000350,CUST_00152,PROD_0003,SESS_000306,2023-12-11,1,1299.99,1300,Completed
ORD_000514,CUST_00128,PROD_0035,SESS_001953,2023-04-01,1,399.99,400,Processing
ORD_003446,CUST_00633,PROD_0008,SESS_003270,2023-09-06,5,699,3495,Completed
ORD_002908,CUST_00489,PROD_0030,SESS_000496,2023-04-16,1,759,759,Completed
ORD_002013,CUST_00830,PROD_0016,SESS_001325,2023-10-12,4,1450,5800,Refunded
ORD_000225,CUST_00674,PROD_0013,SESS_004461,2023-03-01,1,1599.99,1600,Cancelled
ORD_000087,CUST_00792,PROD_0034,SESS_004153,2023-11-20,2,899.99,1800,Refunded
ORD_000082,CUST_00380,PROD_0012,SESS_003124,2023-02-06,1,1399.5,1400,Cancelled
ORD_003376,CUST_00905,PROD_0012,SESS_000180,2023-10-14,4,1399.5,5598,Completed
ORD_001865,CUST_00094,PROD_0033,NULL,2023-12-01,2,799,1598,Completed
ORD_003087,CUST_00629,PROD_0011,SESS_002046,2024-01-01,4,1499,5996,Processing
ORD_000832,CUST_00776,PROD_0025,NULL,2023-04-30,1,3299,3299,Refunded
ORD_003065,CUST_00680,PROD_0008,SESS_000754,2023-06-24,2,699,1398,Refunded
ORD_001794,CUST_00005,PROD_0031,SESS_003862,2023-12-01,1,399.99,400,Cancelled
ORD_001800,CUST_00761,PROD_0017,SESS_004841,2023-01-09,2,398,796,Refunded
ORD_000786,CUST_00719,PROD_0037,NULL,2023-03-02,3,499.99,1500,Completed
ORD_002490,CUST_00784,PROD_0004,SESS_003742,2023-03-30,3,1799.99,5400,Cancelled
ORD_001526,CUST_00532,PROD_0018,SESS_003005,2023-11-17,4,429,1716,Completed
ORD_003459,CUST_00324,PROD_0036,SESS_001814,2023-07-20,3,199.99,600,Refunded
ORD_002836,CUST_00170,PROD_0043,SESS_001354,2023-06-10,3,2199,6597,Cancelled
ORD_001480,CUST_00877,PROD_0012,SESS_001117,2023-04-20,2,1399.5,2799,Cancelled
ORD_000369,CUST_00198,PROD_0005,SESS_003814,2023-09-04,4,999,3996,Cancelled
ORD_001603,CUST_00872,PROD_0008,NULL,2023-03-18,5,699,3495,Refunded
ORD_002474,CUST_00495,PROD_0028,SESS_000655,2023-12-17,2,2499,4998,Cancelled
ORD_002597,CUST_00718,PROD_0027,SESS_002597,2023-01-13,1,2498,2498,Cancelled
ORD_001407,CUST_00021,PROD_0030,SESS_002601,2023-01-24,4,759,3036,Cancelled
ORD_000750,CUST_00588,PROD_0001,SESS_004199,2023-11-19,1,1199,1199,Refunded
ORD_001115,CUST_00202,PROD_0031,SESS_000899,2023-11-03,5,399.99,2000,Refunded
ORD_001497,CUST_00417,PROD_0016,SESS_003890,2023-07-24,1,1450,1450,Cancelled
ORD_000395,CUST_00165,PROD_0022,SESS_002537,2023-08-05,1,349.99,350,Processing
ORD_000711,CUST_00261,PROD_0030,NULL,2023-10-12,2,759,1518,Cancelled
ORD_002423,CUST_00263,PROD_0004,SESS_003124,2023-03-26,3,1799.99,5400,Cancelled
ORD_002570,CUST_00738,PROD_0022,SESS_001792,2023-07-22,3,349.99,1050,Refunded
ORD_002103,CUST_00826,PROD_0005,SESS_000862,NULL,1,999,999,Completed
ORD_000441,CUST_00387,PROD_0034,SESS_002542,2023-08-07,3,899.99,2700,Cancelled
ORD_000532,CUST_00478,PROD_0003,NULL,2023-02-12,3,1299.99,3900,Cancelled
ORD_003229,CUST_00412,PROD_0012,NULL,2023-10-03,4,1399.5,5598,Cancelled
ORD_002547,CUST_00921,PROD_0016,SESS_002970,2023-05-11,1,1450,1450,Cancelled
ORD_001094,CUST_00441,PROD_0043,NULL,2023-12-24,2,2199,4398,Completed
ORD_002866,CUST_00059,PROD_0005,SESS_000869,2023-09-02,1,999,999,Refunded
ORD_001416,CUST_00975,PROD_0043,NULL,2023-08-19,2,2199,4398,Cancelled
ORD_001968,CUST_00315,PROD_0009,SESS_001995,2023-09-27,3,3499,10497,Processing
ORD_000543,CUST_00009,PROD_0003,NULL,2023-05-18,1,1299.99,1300,Refunded
ORD_000162,CUST_00346,PROD_0034,SESS_003061,2023-09-01,5,899.99,4500,Cancelled
ORD_001140,CUST_00371,PROD_0025,SESS_000247,2023-09-21,5,3299,16495,Completed
ORD_000184,CUST_00156,PROD_0037,NULL,2023-02-05,3,499.99,1500,Cancelled
ORD_002286,CUST_00600,PROD_0034,SESS_004319,2023-11-17,1,899.99,900,Completed
ORD_002922,CUST_00698,PROD_0021,SESS_001375,2023-10-16,2,229.99,460,Completed
ORD_000523,CUST_00924,PROD_0024,NULL,2023-03-09,4,2499.99,10000,Processing
ORD_000517,CUST_00480,PROD_0003,SESS_000160,2023-02-01,2,1299.99,2600,Cancelled
ORD_001471,CUST_00765,PROD_0002,NULL,NULL,4,799,3196,Cancelled
ORD_000173,CUST_00325,PROD_0022,SESS_003552,2023-09-17,2,349.99,700,Cancelled
ORD_000640,CUST_00570,PROD_0013,NULL,2023-03-20,3,1599.99,4800,Cancelled
ORD_001864,CUST_00397,PROD_0007,SESS_000720,2023-06-26,2,2498,4996,Cancelled
ORD_000040,CUST_00264,PROD_0024,SESS_000013,2023-04-15,3,2499.99,7500,Processing
ORD_002772,CUST_00737,PROD_0005,SESS_001848,2023-02-10,4,999,3996,Processing
ORD_001942,CUST_00734,PROD_0043,SESS_000485,2023-08-06,5,2199,10995,Cancelled
ORD_001144,CUST_999992,PROD_0038,SESS_003722,2023-11-14,2,499.99,1000,Completed
ORD_001292,CUST_999995,PROD_0005,SESS_000801,2023-07-19,1,999,999,Completed
ORD_003324,CUST_00065,PROD_0019,SESS_002338,2023-04-03,3,249,747,Completed
ORD_003033,CUST_00307,PROD_0024,NULL,2023-10-14,2,2499.99,5000,Processing
ORD_003292,CUST_00673,PROD_0016,SESS_004967,NULL,3,1450,4350,Completed
ORD_000084,CUST_00967,PROD_0012,NULL,2023-01-19,1,1399.5,1400,Completed
ORD_002247,CUST_00583,PROD_0027,SESS_004572,2023-08-26,1,2498,2498,Completed
ORD_000396,CUST_00558,PROD_0042,SESS_001989,2023-08-17,4,749.99,3000,Cancelled
ORD_002496,CUST_00086,PROD_0015,SESS_003296,2023-11-14,5,2699.99,13500,Completed
ORD_000227,CUST_00742,PROD_0031,SESS_004257,2023-02-28,1,399.99,400,Cancelled
ORD_000835,CUST_00667,PROD_0042,SESS_004181,2023-04-29,1,749.99,750,Cancelled
ORD_002840,CUST_999994,PROD_0003,SESS_003732,2023-01-05,4,1299.99,5200,Completed
ORD_001131,CUST_00053,PROD_0010,SESS_004985,2023-07-01,4,1299,5196,Processing
ORD_001813,CUST_00112,PROD_0017,SESS_001634,2023-09-13,3,398,1194,Cancelled
ORD_000534,CUST_00075,PROD_0040,SESS_002801,2023-11-19,4,199.99,800,Completed
ORD_002873,CUST_00207,PROD_0037,SESS_001429,2023-12-17,4,499.99,2000,Processing
ORD_002451,CUST_999992,PROD_0032,SESS_001920,2023-11-18,5,129,645,Cancelled
ORD_002907,CUST_00412,PROD_0040,SESS_001615,2023-06-06,1,199.99,200,Completed
ORD_000066,CUST_00823,PROD_0039,SESS_001820,2023-02-05,3,229,687,Cancelled
ORD_002086,CUST_00653,PROD_0016,SESS_000883,2023-11-17,3,1450,4350,Completed
ORD_002999,CUST_00983,PROD_0033,NULL,2023-04-15,5,799,3995,Completed
ORD_000355,CUST_00652,PROD_0007,NULL,2023-06-17,4,2498,9992,Completed
ORD_002746,CUST_00358,PROD_0010,SESS_004804,2023-09-22,5,1299,6495,Cancelled
ORD_003173,CUST_00747,PROD_0042,SESS_001613,2023-09-30,1,749.99,750,Processing
ORD_002383,CUST_00136,PROD_0018,SESS_004023,2023-03-24,2,429,858,Processing
ORD_002674,CUST_00752,PROD_0043,SESS_000821,2023-08-24,1,2199,2199,Cancelled
ORD_002897,CUST_00837,PROD_0008,SESS_004736,2023-05-26,4,699,2796,Completed
ORD_000846,CUST_00524,PROD_0002,SESS_001481,2023-03-14,3,799,2397,Cancelled
ORD_002881,CUST_00813,PROD_0035,SESS_000058,2023-03-05,4,399.99,1600,Completed
ORD_001348,CUST_00265,PROD_0035,SESS_004680,2023-05-30,4,399.99,1600,Completed
ORD_002091,CUST_999991,PROD_0028,NULL,2023-06-03,3,2499,7497,Completed
ORD_001786,CUST_00353,PROD_0003,SESS_002681,2023-07-12,5,1299.99,6500,Refunded
ORD_000473,CUST_00243,PROD_0015,SESS_001007,2023-05-08,1,2699.99,2700,Processing
ORD_002218,CUST_00538,PROD_0020,SESS_000688,2023-07-22,1,349.95,350,Refunded
ORD_002456,CUST_00110,PROD_0002,SESS_003885,2023-10-24,2,799,1598,Completed
ORD_000803,CUST_00704,PROD_0022,SESS_000576,NULL,3,349.99,1050,Completed
ORD_000310,CUST_00541,PROD_0002,SESS_002708,2023-12-26,2,799,1598,Processing
ORD_001808,CUST_00541,PROD_0031,SESS_004369,2023-11-10,3,399.99,1200,Completed
ORD_003014,CUST_00481,PROD_0005,SESS_000981,2023-04-29,5,999,4995,Cancelled
ORD_000869,CUST_00621,PROD_0027,SESS_001294,2023-03-05,5,2498,12490,Processing
ORD_001901,CUST_00363,PROD_0028,SESS_000239,2023-05-02,1,2499,2499,Completed
ORD_000324,CUST_00285,PROD_0041,SESS_002251,2023-09-03,5,799,3995,Completed
ORD_000259,CUST_00252,PROD_0017,SESS_004226,2023-09-10,3,398,1194,Cancelled
ORD_000955,CUST_00809,PROD_0015,SESS_001288,2023-11-04,3,2699.99,8100,Cancelled
