session_id,customer_id,campaign_id,visit_date,device_type,duration_sec,bounced
SESS_001182,CUST_00970,CAMP_08,2023-01-28,Desktop,0,TRUE
SESS_001183,CUST_00608,NULL,2023-01-08,Desktop,995,FALSE
SESS_001184,NULL,CAMP_05,2023-10-15,Tablet,675,FALSE
SESS_001185,NULL,CAMP_08,2023-07-31,Desktop,1142,FALSE
SESS_001186,CUST_00610,NULL,2023-08-30,Desktop,851,TRUE
SESS_001187,CUST_00528,CAMP_08,2023-04-14,Tablet,1107,FALSE
SESS_001188,CUST_00037,NULL,2023-01-24,Mobile,725,FALSE
SESS_001189,NULL,NULL,2023-08-28,Tablet,441,FALSE
SESS_001190,CUST_00263,CAMP_04,2023-06-22,Mobile,866,TRUE
SESS_001191,CUST_00446,NULL,2023-08-08,Mobile,401,FALSE
SESS_001192,CUST_00913,NULL,2023-10-05,Desktop,404,TRUE
SESS_001193,CUST_00392,CAMP_05,2023-07-27,Mobile,1111,FALSE
SESS_001194,CUST_00950,NULL,2023-01-26,Mobile,742,TRUE
SESS_001195,CUST_00407,NULL,2023-10-17,Mobile,24,TRUE
SESS_001196,CUST_00333,NULL,2023-09-10,Tablet,638,TRUE
SESS_001197,NULL,NULL,2023-02-12,Desktop,952,TRUE
SESS_001198,CUST_00704,NULL,2023-06-18,Tablet,916,FALSE
SESS_001199,NULL,CAMP_07,2023-11-14,Tablet,483,TRUE
SESS_001200,CUST_00086,CAMP_01,2023-02-12,Tablet,281,TRUE
SESS_001201,CUST_00986,NULL,2023-03-22,Mobile,108,FALSE
SESS_001202,CUST_00953,NULL,2023-06-27,Tablet,536,TRUE
SESS_001203,NULL,NULL,2023-09-10,Desktop,912,FALSE
SESS_001204,CUST_00051,CAMP_10,2023-12-12,Tablet,62,TRUE
SESS_001205,NULL,CAMP_05,2023-12-13,Desktop,447,TRUE
SESS_001206,NULL,CAMP_02,2023-01-02,Tablet,0,FALSE
SESS_001207,CUST_00519,CAMP_05,2023-02-02,Desktop,1116,TRUE
SESS_001208,CUST_00670,NULL,2023-11-12,Desktop,361,FALSE
SESS_001209,CUST_00703,CAMP_03,2023-01-24,Tablet,799,FALSE
SESS_001210,CUST_00592,NULL,2023-01-10,Mobile,1174,TRUE
SESS_001211,NULL,CAMP_08,2023-09-02,Tablet,95,FALSE
SESS_001212,CUST_00712,CAMP_04,2023-12-06,Mobile,1172,FALSE
SESS_001213,CUST_00384,CAMP_01,2023-01-02,Mobile,1010,FALSE
SESS_001214,CUST_00009,NULL,2023-11-21,Tablet,27,FALSE
SESS_001215,CUST_00134,CAMP_03,2023-05-27,Desktop,945,TRUE
SESS_001216,CUST_00678,CAMP_03,2023-04-23,Mobile,635,TRUE
SESS_001217,CUST_00033,CAMP_07,2023-12-13,Desktop,734,TRUE
SESS_001218,CUST_00424,CAMP_04,2023-01-08,Mobile,243,FALSE
SESS_001219,CUST_00632,CAMP_05,2023-12-14,Tablet,939,TRUE
SESS_001220,CUST_00557,NULL,2023-10-17,Mobile,184,FALSE
SESS_001221,CUST_00405,NULL,2023-05-04,Mobile,371,FALSE
SESS_001222,CUST_00363,CAMP_02,2023-05-11,Mobile,953,FALSE
SESS_001223,NULL,NULL,2023-02-16,Tablet,336,TRUE
SESS_001224,NULL,NULL,2023-03-28,Desktop,355,TRUE
SESS_001225,CUST_00535,CAMP_08,2023-01-03,Tablet,754,TRUE
SESS_001226,CUST_00217,CAMP_06,2023-10-09,Desktop,172,TRUE
SESS_001227,CUST_00707,CAMP_03,2023-12-27,Tablet,197,FALSE
SESS_001228,NULL,CAMP_06,2023-05-02,Mobile,1100,FALSE
SESS_001229,NULL,CAMP_10,2023-03-21,Desktop,1196,TRUE
SESS_001230,NULL,CAMP_05,2023-01-28,Tablet,201,FALSE
SESS_001231,CUST_00167,NULL,2023-04-01,Desktop,442,FALSE
SESS_001232,CUST_00235,NULL,2023-03-21,Desktop,521,TRUE
SESS_001233,CUST_00749,NULL,2023-09-26,Tablet,229,TRUE
SESS_001234,CUST_00728,NULL,2023-01-06,Tablet,264,FALSE
SESS_001235,NULL,NULL,2023-01-26,Tablet,310,FALSE
SESS_001236,CUST_00368,CAMP_03,2023-12-23,Desktop,504,FALSE
SESS_001237,CUST_00428,NULL,2023-01-25,Mobile,0,TRUE
SESS_001238,CUST_00813,CAMP_08,2023-08-22,Mobile,733,TRUE
SESS_001239,CUST_00136,CAMP_01,2023-11-30,Mobile,188,FALSE
SESS_001240,CUST_00076,NULL,2023-07-13,Desktop,88,FALSE
SESS_001241,CUST_00224,NULL,2023-01-15,Tablet,512,TRUE
SESS_001242,NULL,NULL,2023-03-25,Mobile,1167,TRUE
SESS_001243,CUST_00015,CAMP_06,2023-07-27,Desktop,759,FALSE
SESS_001244,CUST_00772,CAMP_01,2023-07-16,Mobile,811,TRUE
SESS_001245,CUST_00371,NULL,2023-06-05,Desktop,592,TRUE
SESS_001246,CUST_00452,CAMP_07,2023-04-11,Tablet,632,FALSE
SESS_001247,CUST_00353,NULL,2023-11-28,Desktop,776,FALSE
SESS_001248,CUST_00445,CAMP_02,2023-02-15,Tablet,305,FALSE
SESS_001249,NULL,CAMP_06,2023-12-02,Desktop,661,FALSE
SESS_001250,CUST_00526,CAMP_01,2023-10-01,Tablet,1014,FALSE
SESS_001251,CUST_00758,CAMP_07,2023-03-17,Tablet,496,FALSE
SESS_001252,NULL,CAMP_07,2023-05-15,Mobile,416,FALSE
SESS_001253,CUST_00986,CAMP_08,2023-04-06,Tablet,122,FALSE
SESS_001254,NULL,NULL,2023-01-18,Tablet,498,TRUE
SESS_001255,CUST_00542,NULL,2023-01-15,Tablet,551,FALSE
SESS_001256,CUST_00707,CAMP_05,2023-09-13,Tablet,933,FALSE
SESS_001257,CUST_00275,CAMP_06,2023-04-13,Tablet,496,TRUE
SESS_001258,CUST_00954,CAMP_09,2023-07-15,Desktop,887,TRUE
SESS_001259,NULL,NULL,2023-01-12,Desktop,21,TRUE
SESS_001260,CUST_00314,CAMP_06,2023-04-05,Mobile,297,TRUE
SESS_001261,CUST_00310,CAMP_03,2023-02-27,Mobile,32,FALSE
SESS_001262,NULL,CAMP_10,2023-03-02,Tablet,376,TRUE
SESS_001263,NULL,CAMP_05,2023-11-30,Desktop,1200,FALSE
SESS_001264,CUST_00837,NULL,2023-06-12,Tablet,442,TRUE
SESS_001265,CUST_00674,CAMP_04,2023-02-23,Tablet,42,FALSE
SESS_001266,NULL,CAMP_06,2023-03-27,Mobile,251,FALSE
SESS_001267,NULL,CAMP_05,2023-06-12,Mobile,433,TRUE
SESS_001268,CUST_00181,NULL,2023-09-16,Mobile,536,FALSE
SESS_001269,CUST_00116,NULL,2023-11-26,Mobile,56,TRUE
SESS_001270,CUST_00841,NULL,2023-08-16,Mobile,932,FALSE
SESS_001271,CUST_00193,NULL,2023-01-02,Desktop,575,TRUE
SESS_001272,CUST_00645,CAMP_03,2023-08-13,Desktop,133,TRUE
SESS_001273,CUST_00675,CAMP_01,2023-01-13,Mobile,995,FALSE
SESS_001274,NULL,NULL,2023-08-26,Tablet,0,TRUE
SESS_001275,NULL,CAMP_02,2023-04-22,Mobile,1088,FALSE
SESS_001276,CUST_00931,NULL,2023-03-04,Mobile,779,FALSE
SESS_001277,CUST_00401,NULL,2023-01-14,Desktop,386,FALSE
SESS_001278,CUST_00353,NULL,2023-07-11,Desktop,726,FALSE
SESS_001279,NULL,NULL,2023-03-28,Mobile,911,TRUE
SESS_001280,CUST_00179,NULL,2023-07-06,Mobile,459,FALSE
SESS_001281,CUST_00090,CAMP_01,2023-08-29,Mobile,192,FALSE
SESS_001282,NULL,NULL,2023-11-07,Mobile,252,FALSE
SESS_001283,CUST_00102,NULL,2023-03-05,Mobile,816,TRUE
SESS_001284,NULL,CAMP_09,2023-11-20,Mobile,188,FALSE
SESS_001285,CUST_00725,CAMP_09,2023-05-13,Mobile,984,TRUE
SESS_001286,NULL,NULL,2023-04-21,Tablet,317,FALSE
SESS_001287,CUST_00650,NULL,2023-11-08,Tablet,524,FALSE
SESS_001288,CUST_00580,NULL,2023-12-07,Tablet,382,FALSE
SESS_001289,NULL,NULL,2023-11-13,Tablet,0,FALSE
SESS_001290,NULL,CAMP_08,2023-05-06,Desktop,239,FALSE
SESS_001291,CUST_00283,NULL,2023-05-01,Desktop,999,TRUE
SESS_001292,CUST_00791,NULL,2023-10-15,Tablet,875,FALSE
SESS_001293,NULL,CAMP_03,2023-07-25,Tablet,122,FALSE
SESS_001294,NULL,CAMP_08,2023-12-03,Tablet,795,FALSE
SESS_001295,NULL,NULL,2023-10-19,Desktop,361,TRUE
SESS_001296,NULL,CAMP_05,2023-02-06,Desktop,1164,TRUE
SESS_001297,CUST_00018,CAMP_02,2023-10-23,Tablet,774,TRUE
SESS_001298,CUST_00509,NULL,2023-04-05,Desktop,982,TRUE
SESS_001299,NULL,NULL,2023-03-23,Tablet,35,FALSE
SESS_001300,NULL,CAMP_02,2023-03-18,Tablet,155,FALSE
SESS_001301,CUST_00970,CAMP_08,2023-09-30,Desktop,934,TRUE
SESS_001302,CUST_00076,NULL,2023-09-09,Mobile,478,FALSE
SESS_001303,NULL,CAMP_01,2023-08-24,Tablet,1186,FALSE
SESS_001304,CUST_00431,NULL,2023-11-23,Mobile,1175,TRUE
SESS_001305,NULL,CAMP_07,2023-06-18,Tablet,390,FALSE
SESS_001306,CUST_00653,NULL,2023-04-30,Desktop,301,TRUE
SESS_001307,CUST_00025,CAMP_08,2023-07-13,Tablet,584,TRUE
SESS_001308,CUST_00729,NULL,2023-03-13,Mobile,1154,TRUE
SESS_001309,CUST_00446,NULL,2023-06-02,Desktop,922,TRUE
SESS_001310,CUST_00207,NULL,2023-06-27,Mobile,74,TRUE
SESS_001311,CUST_00362,NULL,2023-04-23,Mobile,412,TRUE
SESS_001312,CUST_00632,NULL,2023-08-26,Mobile,166,FALSE
SESS_001313,CUST_00583,CAMP_04,2023-06-14,Mobile,106,FALSE
SESS_001314,NULL,NULL,2023-02-26,Mobile,1088,FALSE
SESS_001315,CUST_00241,CAMP_06,2023-11-11,Tablet,1079,TRUE
SESS_001316,CUST_00627,NULL,2023-05-25,Mobile,895,TRUE
SESS_001317,CUST_00965,CAMP_04,2023-06-07,Tablet,532,TRUE
SESS_001318,CUST_00406,CAMP_10,2023-10-29,Mobile,501,TRUE
SESS_001319,NULL,NULL,2023-04-26,Desktop,557,TRUE
SESS_001320,CUST_00857,CAMP_09,2023-03-29,Mobile,464,FALSE
SESS_001321,NULL,CAMP_04,2023-10-22,Tablet,1096,TRUE
SESS_001322,CUST_00277,NULL,2023-03-22,Desktop,21,FALSE
SESS_001323,NULL,CAMP_02,2023-09-03,Desktop,985,TRUE
SESS_001324,CUST_00294,CAMP_07,2023-07-09,Tablet,972,FALSE
SESS_001325,NULL,NULL,2023-06-04,Tablet,1165,TRUE
SESS_001326,NULL,CAMP_10,2023-01-28,Desktop,294,TRUE
SESS_001327,NULL,NULL,2023-08-25,Tablet,810,TRUE
SESS_001328,CUST_00339,CAMP_08,2023-01-02,Desktop,886,TRUE
SESS_001329,CUST_00968,NULL,2023-12-28,Tablet,1136,TRUE
SESS_001330,CUST_00227,NULL,2023-04-25,Desktop,1132,TRUE
SESS_001331,CUST_00196,CAMP_03,2023-12-10,Tablet,282,TRUE
SESS_001332,CUST_00188,NULL,2023-04-17,Tablet,963,FALSE
SESS_001333,CUST_00732,CAMP_09,2023-12-21,Tablet,816,TRUE
SESS_001334,NULL,CAMP_06,2023-12-30,Tablet,293,TRUE
SESS_001335,CUST_00157,CAMP_02,2023-11-28,Tablet,1002,FALSE
SESS_001336,NULL,CAMP_05,2023-04-17,Tablet,124,TRUE
SESS_001337,CUST_00168,NULL,2023-10-14,Desktop,579,FALSE
SESS_001338,CUST_00748,CAMP_03,2023-04-12,Mobile,278,FALSE
SESS_001339,NULL,NULL,2023-06-19,Mobile,1179,TRUE
SESS_001340,NULL,NULL,2023-05-10,Mobile,964,TRUE
SESS_001341,CUST_00439,CAMP_06,2023-01-06,Mobile,879,TRUE
SESS_001342,CUST_00834,NULL,2023-01-30,Mobile,574,TRUE
SESS_001343,CUST_00178,CAMP_10,2023-10-12,Tablet,0,TRUE
SESS_001344,CUST_00974,CAMP_01,2023-03-07,Desktop,611,TRUE
SESS_001345,CUST_00817,CAMP_01,2023-02-16,Mobile,338,FALSE
SESS_001346,NULL,CAMP_01,2023-08-13,Tablet,852,TRUE
SESS_001347,CUST_00795,CAMP_08,2023-11-25,Tablet,1019,TRUE
SESS_001348,CUST_00853,CAMP_03,2023-05-16,Desktop,796,TRUE
SESS_001349,CUST_00452,NULL,2023-12-13,Mobile,308,TRUE
SESS_001350,NULL,NULL,2023-01-21,Desktop,707,TRUE
SESS_001351,CUST_00937,CAMP_03,2023-05-07,Mobile,515,TRUE
SESS_001352,CUST_00103,NULL,2023-02-14,Desktop,249,TRUE
SESS_001353,NULL,NULL,2023-12-19,Desktop,856,TRUE
SESS_001354,CUST_00913,CAMP_02,2023-08-21,Desktop,0,FALSE
SESS_001355,CUST_00613,NULL,2023-02-23,Desktop,520,TRUE
SESS_001356,CUST_00919,CAMP_08,2023-02-22,Mobile,364,FALSE
SESS_001357,CUST_00256,NULL,2023-08-21,Mobile,339,FALSE
SESS_001358,NULL,NULL,2023-07-12,Tablet,661,FALSE
SESS_001359,CUST_00982,NULL,2023-04-10,Tablet,8,FALSE
SESS_001360,CUST_00302,NULL,2023-01-10,Tablet,1033,TRUE
SESS_001361,CUST_00339,NULL,2023-08-26,Desktop,890,TRUE
SESS_001362,CUST_00387,CAMP_06,2023-02-06,Desktop,646,FALSE
SESS_001363,NULL,CAMP_03,2023-07-23,Mobile,433,FALSE
SESS_001364,CUST_00239,NULL,2023-08-20,Mobile,976,TRUE
SESS_001365,CUST_00018,NULL,2023-07-24,Tablet,1116,FALSE
SESS_001366,NULL,NULL,2023-03-22,Mobile,590,FALSE
SESS_001367,NULL,NULL,2023-06-12,Tablet,1196,FALSE
SESS_001368,CUST_00832,NULL,2023-07-29,Mobile,612,TRUE
SESS_001369,CUST_00078,NULL,2023-05-13,Desktop,1058,TRUE
SESS_001370,NULL,NULL,2023-02-24,Mobile,0,TRUE
SESS_001371,CUST_00873,CAMP_03,2023-02-02,Tablet,176,FALSE
SESS_001372,CUST_00382,CAMP_09,2023-12-06,Desktop,767,TRUE
SESS_001373,CUST_00512,CAMP_05,2023-01-05,Desktop,1198,TRUE
SESS_001374,CUST_00399,NULL,2023-06-06,Mobile,6,TRUE
SESS_001375,CUST_00938,CAMP_08,2023-11-23,Desktop,988,TRUE
SESS_001376,CUST_00983,NULL,2023-07-25,Tablet,822,TRUE
SESS_001377,CUST_00742,NULL,2023-06-01,Tablet,374,FALSE
SESS_001378,CUST_00184,NULL,2023-04-04,Desktop,0,FALSE
SESS_001379,CUST_00545,NULL,2023-02-27,Tablet,999,TRUE
SESS_001380,CUST_00717,CAMP_02,2023-08-30,Desktop,919,TRUE
SESS_001381,CUST_00628,NULL,2023-12-20,Desktop,202,FALSE
SESS_001382,NULL,CAMP_01,2023-04-23,Mobile,869,FALSE
SESS_001383,NULL,NULL,2023-01-03,Tablet,407,FALSE
SESS_001384,CUST_00194,CAMP_01,2023-06-14,Tablet,100,FALSE
SESS_001385,CUST_00921,NULL,2023-12-30,Desktop,732,FALSE
SESS_001386,CUST_00631,NULL,2023-10-17,Desktop,132,FALSE
SESS_001387,CUST_00843,NULL,2023-08-12,Mobile,470,FALSE
SESS_001388,CUST_00514,CAMP_07,2023-12-11,Mobile,444,FALSE
SESS_001389,NULL,NULL,2023-02-28,Tablet,1115,FALSE
SESS_001390,NULL,NULL,2023-05-07,Mobile,1135,TRUE
SESS_001391,CUST_00195,NULL,2023-09-16,Mobile,416,FALSE
SESS_001392,NULL,CAMP_09,2023-04-25,Tablet,387,TRUE
SESS_001393,CUST_00334,CAMP_01,2023-07-27,Mobile,1014,FALSE
SESS_001394,CUST_00741,NULL,2023-10-25,Mobile,17,TRUE
SESS_001395,NULL,CAMP_05,2023-05-07,Desktop,265,FALSE
SESS_001396,NULL,CAMP_02,2023-06-30,Desktop,863,FALSE
SESS_001397,CUST_00307,NULL,2023-09-12,Mobile,39,FALSE
SESS_001398,CUST_00386,NULL,2023-07-24,Desktop,792,TRUE
SESS_001399,CUST_00097,NULL,2023-08-18,Mobile,635,FALSE
SESS_001400,CUST_00229,CAMP_07,2023-11-18,Tablet,23,FALSE
SESS_001401,CUST_00623,NULL,2023-05-18,Tablet,978,FALSE
SESS_001402,CUST_00312,NULL,2023-08-13,Desktop,816,TRUE
SESS_001403,CUST_00469,NULL,2023-12-15,Mobile,527,TRUE
SESS_001404,NULL,NULL,2023-09-18,Mobile,1037,FALSE
SESS_001405,NULL,CAMP_09,2023-11-19,Tablet,427,TRUE
SESS_001406,NULL,NULL,2023-10-27,Desktop,62,TRUE
SESS_001407,NULL,CAMP_07,2023-01-06,Tablet,355,TRUE
SESS_001408,NULL,NULL,2023-08-23,Desktop,817,TRUE
SESS_001409,NULL,CAMP_05,2023-10-01,Tablet,739,TRUE
SESS_001410,CUST_00553,CAMP_04,2023-12-07,Desktop,680,TRUE
SESS_001411,CUST_00634,CAMP_08,2023-05-15,Tablet,222,FALSE
SESS_001412,NULL,CAMP_08,2023-07-09,Desktop,1079,TRUE
SESS_001413,CUST_00738,NULL,2023-12-14,Mobile,213,TRUE
SESS_001414,CUST_00209,NULL,2023-07-03,Mobile,604,TRUE
SESS_001415,NULL,NULL,2023-10-05,Tablet,607,TRUE
SESS_001416,CUST_00936,CAMP_01,2023-12-01,Desktop,1092,FALSE
SESS_001417,CUST_00032,NULL,2023-04-15,Mobile,767,FALSE
SESS_001418,NULL,NULL,2023-05-10,Mobile,93,TRUE
SESS_001419,CUST_00573,CAMP_07,2023-07-11,Mobile,621,FALSE
SESS_001420,NULL,CAMP_10,2023-11-02,Mobile,983,FALSE
SESS_001421,NULL,CAMP_02,2023-11-08,Desktop,684,FALSE
SESS_001422,CUST_00451,CAMP_05,2023-09-13,Tablet,988,TRUE
SESS_001423,CUST_00334,NULL,2023-04-25,Desktop,900,FALSE
SESS_001424,CUST_00321,NULL,2023-02-11,Mobile,593,TRUE
SESS_001425,NULL,CAMP_10,2023-01-29,Desktop,515,TRUE
SESS_001426,CUST_00070,CAMP_08,2023-05-02,Tablet,298,FALSE
SESS_001427,CUST_00278,CAMP_09,2023-05-07,Desktop,714,TRUE
SESS_001428,CUST_00176,NULL,2023-12-09,Tablet,353,FALSE
SESS_001429,CUST_00104,NULL,2023-09-15,Tablet,1006,TRUE
SESS_001430,NULL,CAMP_09,2023-11-23,Desktop,748,FALSE
SESS_001431,CUST_00276,NULL,2023-07-07,Tablet,444,FALSE
SESS_001432,CUST_00750,CAMP_05,2023-02-27,Mobile,248,TRUE
SESS_001433,CUST_00267,NULL,2023-11-05,Mobile,80,TRUE
SESS_001434,NULL,NULL,2023-09-29,Mobile,867,FALSE
SESS_001435,NULL,CAMP_09,2023-11-04,Mobile,879,TRUE
SESS_001436,CUST_00180,CAMP_09,2023-02-04,Tablet,361,TRUE
SESS_001437,NULL,CAMP_03,2023-06-11,Tablet,133,FALSE
SESS_001438,CUST_00335,CAMP_04,2023-06-17,Tablet,468,TRUE
SESS_001439,NULL,CAMP_02,2023-07-02,Mobile,984,FALSE
SESS_001440,CUST_00753,NULL,2023-07-13,Mobile,819,TRUE
SESS_001441,NULL,CAMP_03,2023-10-28,Desktop,1183,FALSE
SESS_001442,NULL,CAMP_01,2023-11-09,Desktop,0,TRUE
SESS_001443,NULL,CAMP_09,2023-06-24,Mobile,471,FALSE
SESS_001444,CUST_00701,CAMP_03,2023-02-18,Tablet,179,TRUE
SESS_001445,NULL,NULL,2023-11-30,Tablet,803,TRUE
SESS_001446,NULL,CAMP_10,2023-08-23,Desktop,764,TRUE
SESS_001447,CUST_00912,NULL,2023-11-22,Tablet,1174,TRUE
SESS_001448,CUST_00863,CAMP_03,2023-03-15,Desktop,908,TRUE
SESS_001449,CUST_00919,CAMP_02,2023-03-12,Tablet,1088,FALSE
SESS_001450,CUST_00474,NULL,2023-06-18,Desktop,1088,TRUE
SESS_001451,CUST_00809,NULL,2023-04-16,Mobile,1021,FALSE
SESS_001452,CUST_00108,NULL,2023-04-22,Tablet,65,FALSE
SESS_001453,CUST_00117,CAMP_10,2023-05-06,Desktop,1011,TRUE
SESS_001454,CUST_00909,CAMP_10,2023-12-03,Tablet,1178,TRUE
SESS_001455,CUST_00591,NULL,2023-06-11,Mobile,1152,TRUE
SESS_001456,NULL,CAMP_06,2023-02-15,Tablet,646,TRUE
SESS_001457,CUST_00476,CAMP_01,2023-12-09,Tablet,404,FALSE
SESS_001458,CUST_00125,CAMP_10,2023-02-10,Desktop,514,TRUE
SESS_001459,CUST_00315,NULL,2023-06-11,Tablet,253,TRUE
SESS_001460,NULL,CAMP_09,2023-02-21,Desktop,256,FALSE
SESS_001461,NULL,CAMP_04,2023-07-25,Desktop,707,TRUE
SESS_001462,CUST_00389,CAMP_03,2023-08-14,Desktop,449,TRUE
SESS_001463,CUST_00252,NULL,2023-05-04,Desktop,128,TRUE
SESS_001464,CUST_00895,CAMP_07,2023-02-16,Tablet,602,FALSE
SESS_001465,CUST_00396,CAMP_04,2023-10-27,Mobile,1168,TRUE
SESS_001466,NULL,NULL,2023-07-21,Tablet,92,FALSE
SESS_001467,CUST_00187,NULL,2023-03-23,Desktop,868,FALSE
SESS_001468,NULL,CAMP_05,2023-04-01,Desktop,173,TRUE
SESS_001469,CUST_00700,NULL,2023-01-18,Desktop,950,FALSE
SESS_001470,CUST_00894,CAMP_05,2023-07-29,Tablet,92,TRUE
SESS_001471,NULL,CAMP_01,2023-03-11,Mobile,57,FALSE
SESS_001472,CUST_00214,NULL,2023-09-18,Desktop,544,FALSE
SESS_001473,NULL,CAMP_04,2023-10-31,Tablet,437,TRUE
SESS_001474,CUST_00429,NULL,2023-05-14,Tablet,12,TRUE
SESS_001475,CUST_00285,CAMP_09,2023-08-21,Tablet,660,FALSE
SESS_001476,NULL,CAMP_06,2023-10-03,Tablet,934,FALSE
SESS_001477,NULL,NULL,2023-11-25,Mobile,1137,TRUE
SESS_001478,CUST_00860,CAMP_05,2023-01-18,Mobile,629,TRUE
SESS_001479,CUST_00520,NULL,2023-10-08,Mobile,912,TRUE
SESS_001480,NULL,NULL,2023-07-27,Tablet,977,TRUE
SESS_001481,NULL,NULL,2023-01-07,Desktop,235,TRUE
SESS_001482,CUST_00895,NULL,2023-01-12,Mobile,1121,TRUE
SESS_001483,CUST_00994,NULL,2023-05-15,Desktop,353,TRUE
SESS_001484,CUST_00742,CAMP_08,2023-08-25,Mobile,19,TRUE
SESS_001485,NULL,CAMP_10,2023-12-27,Tablet,209,TRUE
SESS_001486,CUST_00246,CAMP_02,2023-01-31,Desktop,993,FALSE
SESS_001487,CUST_00148,CAMP_09,2023-08-27,Desktop,1147,TRUE
SESS_001488,CUST_00589,NULL,2023-04-04,Mobile,769,TRUE
SESS_001489,CUST_00190,NULL,2023-05-16,Tablet,443,TRUE
SESS_001490,CUST_00053,NULL,2023-06-06,Mobile,1081,FALSE
SESS_001491,NULL,NULL,2023-10-07,Mobile,923,FALSE
SESS_001492,CUST_00033,CAMP_04,2023-07-20,Mobile,282,FALSE
SESS_001493,CUST_00598,NULL,2023-06-23,Mobile,0,TRUE
SESS_001494,CUST_00140,NULL,2023-10-16,Desktop,58,FALSE
SESS_001495,NULL,CAMP_01,2023-12-02,Mobile,356,TRUE
SESS_001496,CUST_00580,NULL,2023-09-18,Mobile,159,FALSE
SESS_001497,NULL,CAMP_05,2023-06-11,Tablet,577,FALSE
SESS_001498,NULL,NULL,2023-02-05,Mobile,17,FALSE
SESS_001499,NULL,CAMP_04,2023-06-04,Tablet,274,FALSE
SESS_001500,CUST_00148,NULL,2023-04-20,Desktop,557,FALSE
SESS_001501,CUST_00681,CAMP_10,2023-05-20,Tablet,918,FALSE
SESS_001502,CUST_00024,NULL,2023-04-04,Mobile,728,FALSE
SESS_001503,CUST_00081,CAMP_10,2023-06-03,Tablet,1146,FALSE
SESS_001504,NULL,NULL,2023-12-21,Tablet,1111,FALSE
SESS_001505,NULL,CAMP_02,2023-06-13,Desktop,1195,FALSE
SESS_001506,CUST_00415,CAMP_05,2023-11-07,Desktop,852,TRUE
SESS_001507,CUST_00130,NULL,2023-07-14,Desktop,24,FALSE
SESS_001508,NULL,CAMP_04,2023-08-13,Tablet,1146,TRUE
SESS_001509,CUST_00503,NULL,2023-10-18,Mobile,0,FALSE
SESS_001510,CUST_00744,CAMP_04,2023-07-21,Desktop,266,FALSE
SESS_001511,NULL,NULL,2023-08-12,Tablet,0,FALSE
SESS_001512,NULL,CAMP_09,2023-07-30,Tablet,566,TRUE
SESS_001513,NULL,CAMP_04,2023-09-09,Tablet,308,TRUE
SESS_001514,NULL,NULL,2023-04-22,Desktop,129,FALSE
SESS_001515,NULL,NULL,2024-01-01,Mobile,933,TRUE
SESS_001516,NULL,CAMP_10,2023-02-16,Desktop,521,TRUE
SESS_001517,CUST_00877,CAMP_07,2023-10-18,Tablet,316,FALSE
SESS_001518,NULL,NULL,2023-10-25,Tablet,1094,FALSE
SESS_001519,CUST_00633,NULL,2023-01-05,Desktop,694,TRUE
SESS_001520,CUST_00888,CAMP_07,2023-09-03,Tablet,800,TRUE
SESS_001521,CUST_00996,CAMP_05,2023-12-17,Mobile,515,FALSE
SESS_001522,CUST_00976,NULL,2023-02-19,Desktop,179,TRUE
SESS_001523,CUST_00711,NULL,2023-09-14,Mobile,1179,TRUE
SESS_001524,NULL,NULL,2023-12-07,Desktop,145,FALSE
SESS_001525,NULL,NULL,2023-08-17,Tablet,773,TRUE
SESS_001526,NULL,CAMP_05,2023-07-27,Mobile,909,TRUE
SESS_001527,CUST_00274,CAMP_01,2023-03-13,Tablet,1109,FALSE
SESS_001528,CUST_00669,NULL,2023-08-17,Desktop,596,FALSE
SESS_001529,NULL,CAMP_09,2023-02-05,Mobile,541,FALSE
SESS_001530,NULL,CAMP_04,2023-07-30,Tablet,332,FALSE
SESS_001531,NULL,NULL,2023-03-23,Desktop,198,FALSE
SESS_001532,CUST_00340,NULL,2023-03-01,Tablet,862,FALSE
SESS_001533,CUST_00355,CAMP_05,2023-12-07,Mobile,239,TRUE
SESS_001534,NULL,NULL,2023-08-07,Mobile,53,FALSE
SESS_001535,CUST_00470,NULL,2023-02-15,Tablet,364,TRUE
SESS_001536,CUST_00948,CAMP_02,2023-06-29,Desktop,261,TRUE
SESS_001537,CUST_00012,NULL,2023-08-08,Mobile,670,FALSE
SESS_001538,CUST_00773,NULL,2023-07-15,Tablet,99,FALSE
SESS_001539,CUST_00451,NULL,2023-04-23,Tablet,619,TRUE
SESS_001540,CUST_00341,NULL,2023-07-07,Mobile,424,FALSE
SESS_001541,NULL,NULL,2023-08-04,Desktop,1010,FALSE
SESS_001542,CUST_00776,NULL,2023-12-14,Mobile,944,FALSE
SESS_001543,CUST_00522,NULL,2023-08-03,Tablet,798,FALSE
SESS_001544,CUST_00877,NULL,2023-02-09,Desktop,910,TRUE
SESS_001545,CUST_00877,CAMP_10,2023-05-31,Mobile,961,TRUE
SESS_001546,NULL,NULL,2023-01-08,Desktop,850,TRUE
SESS_001547,CUST_00580,NULL,2023-06-04,Mobile,262,FALSE
SESS_001548,CUST_00315,CAMP_07,2023-10-08,Mobile,231,FALSE
SESS_001549,CUST_00259,CAMP_06,2023-03-25,Tablet,530,FALSE
SESS_001550,CUST_00284,CAMP_02,2023-03-05,Desktop,1014,TRUE
SESS_001551,CUST_00475,NULL,2023-12-09,Mobile,483,TRUE
SESS_001552,CUST_00513,CAMP_09,2023-04-02,Tablet,137,FALSE
